country,year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
South America,2017.0,420982650.0,18657030491340.8,2.991,6.965,569.716,239.84,141.55,59.59,5.139,3.332,228.124,-0.789,-2.835,846.569,356.391,138.153,58.16,-1.533,-12.098,1846.061,777.16,5.016,4.952,1160.11,1159.59,20.024,0.608,43.5,17096.479,1.3992000000000002,-0.718,-34.334,845.047,355.75,11276.598,4747.252,30.679,65.959,0.49,7.519,1542.539,558.075,234.94,3664.139,1.882,27.438,3527.386,1484.969,20.261,21.432,264.53,2.545,34.023,1786.479,1580.374,665.31,4243.594,57.375,24.821,3.649,77.834,2450.069,1909.437,803.84,5819.881,69.321,34.041,0.52,0.045,-9.616,-6.295,55.741,51.855,21.83,132.408,1.883,0.774,-1.351,-39.019,2848.322,148.818,62.65,6765.888,-4.647,-207.336,10105.821,4254.375,5.403,39.575,215.888,59.65,0.06,4.245,8.753,141.692,0.143,512.819,5.144,0.005,3.0,2754.484,7197.321,3.97,84.129,2394.328,1857.583,782.01,5687.474,67.438,33.267,73.033,6.088,14.541,12.946,5.45,34.54,0.47,0.202,26.643,28.301,137.579,122.57,51.6,326.804,4.45,1.912
South America,2018.0,424740741.0,18657030491340.8,14.015,33.613,643.812,273.453,143.57,60.98,5.192,3.843,215.964,-2.821,-10.055,815.407,346.337,133.705,56.79,-4.726,-36.732,1743.247,740.428,4.835,4.867,1174.66,1174.55,20.737,-1.128,-81.171,16754.102,1.3992000000000002,-4.069,-193.179,795.897,338.05,10722.007,4554.073,28.781,63.996,-4.442,-68.518,1474.021,534.656,227.09,3470.401,-5.141,-76.343,3316.436,1408.625,19.334,20.714,253.66,2.473,33.479,1819.958,1605.45,681.9,4284.868,58.056,25.575,6.339,112.007,2562.076,1969.437,836.5,6032.094,71.219,36.004,0.11,0.009,3.293,1.499,57.24,53.068,22.54,134.765,1.919,0.804,-4.024,-114.606,2733.716,127.537,54.17,6436.199,-8.414,-357.965,9173.62,3896.41,4.612,38.416,226.099,61.19,0.21,4.775,10.212,144.064,0.494,532.323,5.21,0.018,3.177,2765.334,7116.15,6.403,110.508,2504.836,1916.369,813.96,5897.329,69.3,35.199,85.733,12.308,26.849,24.603,10.45,63.213,0.89,0.377,15.867,20.898,158.477,142.251,60.42,373.114,5.144,2.227
South America,2019.0,428318218.0,18657030491340.8,9.757,26.68,700.725,300.133,144.495,61.89,5.23,4.257,216.029,-2.443,-8.46,788.844,337.876,139.009,59.54,-2.197,-16.266,1690.71,724.162,5.031,4.792,1181.93,1183.36,21.229,-0.926,-65.908,16460.289,1.3992000000000002,-2.675,-121.844,797.491,341.58,10347.982,4432.229,28.865,62.866,-5.012,-73.878,1400.143,549.872,235.52,3268.931,-3.095,-43.594,3186.956,1365.031,19.903,19.86,255.64,-0.809,-21.378,1798.58,1557.51,667.11,4199.167,56.374,25.511,3.628,55.936,2618.012,1965.314,841.78,6112.307,71.135,37.134,-1.43,-0.121,8.981,4.911,62.151,57.364,24.57,145.105,2.076,0.882,-1.445,-39.506,2694.21,108.611,46.52,6290.207,-3.618,-140.988,8767.831,3755.422,3.931,38.214,225.148,62.09,0.2,-0.423,-0.952,144.962,0.467,525.655,5.247,0.017,3.193,2762.806,7050.242,3.518,51.025,2555.861,1907.951,817.21,5967.202,69.058,36.252,52.188,13.861,40.71,36.141,15.48,95.047,1.308,0.577,21.152,32.814,191.291,169.337,72.53,446.608,6.129,2.713
South America,2020.0,431530105.0,18657030491340.8,-9.42,-28.272,629.993,271.861,155.841,67.25,5.761,4.157,203.118,-10.997,-37.156,696.871,300.721,129.539,55.9,-35.286,-255.53,1085.977,468.632,4.789,4.598,1167.45,1167.3,23.011,-7.242,-510.558,15154.642,1.3992000000000002,-10.951,-485.39,726.021,313.3,9146.151,3946.84,26.84,60.352,-8.306,-116.29,1283.853,498.459,215.1,2975.118,-7.466,-101.912,2927.071,1263.119,18.427,19.632,237.1,-2.041,-43.184,1755.396,1532.385,661.27,4067.841,56.65,26.842,-2.156,-25.168,2592.844,1979.005,854.0,6008.489,73.16,39.648,0.15,0.013,-2.065,-1.507,60.644,55.755,24.06,140.533,2.061,0.927,-12.321,-331.944,2362.266,98.023,42.3,5474.162,-4.985,-187.203,8268.761,3568.219,3.624,36.122,239.386,67.5,0.25,6.335,14.238,156.42,0.579,554.738,5.783,0.021,3.661,2705.026,6539.684,-2.158,-23.662,2532.2,1923.249,829.94,5867.956,71.099,38.721,39.761,15.978,56.688,50.124,21.63,131.365,1.853,0.867,9.592,17.578,208.869,184.321,79.54,484.019,6.814,3.194
South America,2021.0,434254167.0,18657030491340.8,0.087,0.238,626.588,272.099,148.484,64.48,5.293,3.855,220.353,10.923,32.848,768.141,333.569,135.727,58.94,8.647,40.522,1172.479,509.154,4.838,4.726,1219.36,1218.27,21.719,7.934,518.873,16254.437,1.3992000000000002,13.573,535.685,837.551,363.71,10322.353,4482.524,29.855,63.505,14.62,187.701,1471.554,565.844,245.72,3388.694,5.355,67.635,3064.458,1330.754,20.17,20.848,268.45,-4.675,-88.19,1667.206,1458.708,633.45,3839.239,51.996,23.62,-0.23,-16.812,2576.032,1967.88,854.56,5932.083,70.145,36.495,1.09,0.089,3.369,1.814,62.458,57.271,24.87,143.829,2.041,0.885,13.34,315.136,2677.402,135.98,59.05,6165.518,0.093,3.334,8224.568,3571.553,4.847,37.931,229.382,64.81,0.33,-4.153,-10.004,149.244,0.76,528.221,5.32,0.027,3.25,2805.431,7058.557,-0.308,-18.626,2513.574,1910.609,829.69,5788.255,68.104,35.61,47.66,26.711,83.399,73.298,31.83,192.052,2.613,1.182,25.652,52.619,261.488,229.359,99.6,602.154,8.176,3.705
South America,2022.0,436816679.0,18657030491340.8,0.602,1.638,626.663,273.737,141.272,61.71,4.955,3.683,179.663,-15.054,-50.216,648.676,283.352,96.86,42.31,-1.729,-8.803,1145.449,500.351,3.397,3.812,1247.61,1245.33,21.379,5.304,374.386,17016.16,1.3992000000000002,2.587,115.946,669.594,292.49,10527.232,4598.471,23.487,61.866,-4.129,-60.765,1410.79,454.767,198.65,3229.706,2.775,36.929,3131.023,1367.683,15.952,18.98,223.74,11.7,188.274,1855.48,1618.803,707.12,4247.731,56.782,24.963,9.077,258.44,2834.472,2181.327,952.84,6488.928,76.513,38.134,2.28,0.183,-11.442,-7.348,55.11,50.433,22.03,126.163,1.769,0.741,8.476,226.927,2904.329,117.967,51.53,6648.851,8.62,307.867,8881.116,3879.42,4.138,39.074,224.729,62.17,0.46,-1.983,-4.653,142.325,1.053,514.471,4.992,0.037,3.023,2850.921,7432.943,9.536,265.788,2779.362,2130.894,930.81,6362.766,74.744,37.392,60.559,50.018,133.417,113.686,49.66,305.431,3.988,1.795,12.077,30.511,291.999,256.08,111.86,668.47,8.982,3.928
South America,2023.0,439719059.0,18657030491340.8,9.186,25.145,679.711,298.882,272.1434,119.93800000000002,4.1478,3.904,371.5356,-3.004,-8.513,625.035,274.84,1634.6514000000002,720.228,-6.07,-30.369,1068.823,469.982,24.9276,3.59,2895.44,2889.816,19.1372,3.005,223.396,17411.889,1.3992000000000002,1.366,62.796,3136.3994,1381.7220000000002,10600.557,4661.267,47.8214,60.881,-0.993,-14.01,1396.779,1182.5446,520.8739999999999,3176.526,-0.542,-7.42,3093.483,1360.263,18.0268,18.243,1073.5059999999999,1.58,22.459,1877.939,775.2948,341.588,4270.771,11.819199999999999,24.528,6.465,160.601,2995.073,3422.6082,1508.094,6811.332,52.1786,39.119,5.6240000000000006,0.1962,6.559,3.401,58.511,1877.2824,827.068,133.065,28.623,0.764,2.938,85.319,2989.648,319.2036,140.61999999999998,6798.996,11.593,449.728,9845.259,4329.148,4.8666,39.048,229.927,126.18200000000002,6.244000000000001,2.302,5.198,286.3148,14.171199999999999,522.895,4.364,0.21600000000000003,3.003,6559.0076,7656.339,6.463,157.199,2936.561,1545.3256,681.026,6678.267,23.555799999999998,38.355,48.886,64.501,197.918,108.62759999999999,47.924,450.1,1.655,2.585,14.078,39.897,331.896,375.08860000000004,165.33200000000002,754.79,5.7177999999999995,4.335
United States,2000.0,282398560.0,12947416940544.0,14.606,4.716,131.032,37.003,215.051,60.73,1.597,0.139,571.163,4.426,266.441,22261.219,6286.536,6962.748,1966.27,-2.402,-155.799,22414.98,6329.958,51.715,23.681,3835.86,3802.1,15.603,2.238,581.16,94002.734,2.05,2.768,625.6,9551.324,2697.28,82243.281,23225.385,70.942,87.49,3.993,241.279,6283.907,2177.738,614.99,22251.908,1.659,84.623,18364.127,5186.003,16.175,23.672,2171.62,-13.848,-129.646,806.552,956.202,270.03,2856.078,7.102,3.038,-0.92,-44.439,3320.85,3912.272,1104.82,11759.445,29.058,12.51,33.76,0.88,3.521,76.58,2251.771,2669.596,753.89,7973.734,19.828,8.482,1.119,117.88,10654.942,410.838,116.02,37730.16,-1.431,-58.667,14314.426,4042.373,3.051,40.137,207.284,74.82,14.09,0.158,0.609,264.945,49.894,734.013,1.968,0.371,0.781,13463.596,26546.236,-9.016,-121.019,1069.079,1242.676,350.93,3785.711,9.23,4.027,0.033,0.001,1.533,1.735,0.49,5.429,0.013,0.006,24.627,3.301,16.706,19.795,5.59,59.159,0.147,0.063
United States,2001.0,285470496.0,13073809145856.0,6.239,2.309,137.709,39.312,174.274,49.75,1.335,0.152,573.379,-2.946,-185.221,21372.84,6101.315,6669.551,1903.96,3.57,225.962,22965.316,6555.92,51.078,23.541,3749.6,3727.57,15.637,-2.365,-627.881,90791.711,1.982,-2.045,-475.064,9383.387,2678.68,79694.125,22750.32,71.861,87.777,-4.413,-277.327,6006.58,2238.865,639.13,21040.982,2.564,132.947,18632.223,5318.95,17.146,23.175,2137.31,-22.922,-188.912,617.641,729.112,208.14,2163.588,5.584,2.383,-3.659,-152.815,3168.036,3674.25,1048.89,11097.594,28.139,12.223,22.03,0.588,1.981,29.692,2281.463,2693.203,768.83,7991.941,20.626,8.803,-0.117,-12.518,10642.425,474.97,135.59,37280.297,-0.883,-35.708,14035.304,4006.665,3.637,41.061,207.94,64.64,14.89,0.372,0.656,226.433,52.16,728.411,1.734,0.399,0.802,13057.637,25918.355,-15.36,-182.507,886.572,981.047,280.06,3105.653,7.513,3.421,10.769,0.154,1.687,1.892,0.54,5.911,0.014,0.007,20.454,3.287,19.993,23.61,6.74,70.034,0.181,0.077
United States,2002.0,288350240.0,13307342749696.0,19.461,7.651,162.866,46.962,186.267,53.71,1.397,0.179,564.714,-0.047,-2.861,21149.467,6098.454,6704.104,1933.13,-3.461,-226.868,21949.186,6329.053,50.287,23.19,3865.21,3844.23,15.948,1.462,378.914,91199.055,1.976,0.84,191.08,9460.128,2727.83,79560.883,22941.4,70.959,87.239,3.239,194.532,6201.112,2396.426,691.01,21505.484,-3.885,-206.662,17729.438,5112.288,17.975,23.581,2170.89,22.797,135.908,753.548,886.387,255.59,2613.31,6.649,2.866,6.712,187.833,3355.869,3871.68,1116.4,11638.168,29.041,12.761,20.98,0.543,1.462,18.413,2299.877,2705.252,780.06,7975.983,20.292,8.746,-0.006,-0.591,10641.834,359.597,103.69,36905.93,-0.756,-30.303,13790.043,3976.362,2.697,40.467,223.197,69.85,16.14,7.42,15.258,242.24,55.974,774.049,1.817,0.42,0.849,13331.809,26297.27,19.835,169.42,1055.992,1166.429,336.34,3662.185,8.749,4.016,4.744,0.069,1.756,1.907,0.55,6.09,0.014,0.007,53.685,10.535,30.528,35.894,10.35,105.87,0.269,0.116
United States,2003.0,291109824.0,13680911581184.0,35.669,16.751,218.864,63.713,183.23,53.34,1.379,0.241,570.055,1.903,116.083,21347.74,6214.537,6780.053,1973.74,-2.809,-177.791,21130.383,6151.262,51.015,23.555,3875.36,3868.94,15.974,0.326,85.814,90629.312,1.928,0.443,101.691,9467.32,2756.03,79156.008,23043.092,71.235,87.34,-2.89,-179.211,6021.9,2232.525,649.91,20686.01,1.296,66.271,17789.02,5178.558,16.798,22.825,2205.51,4.572,29.401,782.949,918.107,267.27,2689.532,6.908,2.968,0.972,-15.877,3339.991,3822.99,1112.91,11473.304,28.765,12.66,6.42,0.166,-2.094,-62.584,2237.292,2623.512,763.73,7685.389,19.74,8.48,1.549,164.82,10806.654,454.742,132.38,37122.258,-2.734,-108.729,13285.822,3867.633,3.422,40.961,221.493,70.19,16.85,-0.637,-1.705,241.112,57.882,760.857,1.814,0.436,0.84,13290.311,26383.084,7.461,46.707,1102.699,1199.479,349.18,3787.915,9.025,4.18,1.505,0.015,1.771,1.821,0.53,6.084,0.014,0.007,8.047,2.245,32.773,38.439,11.19,112.579,0.289,0.124
United States,2004.0,293947872.0,14198910222336.0,26.232,16.713,273.609,80.427,182.141,53.54,1.355,0.299,566.391,0.651,40.445,21279.223,6254.982,6730.105,1978.3,3.433,211.163,21644.74,6362.425,50.059,23.253,3963.26,3951.95,15.99,1.956,516.033,91509.82,1.894,1.986,457.604,9587.687,2818.28,79948.516,23500.695,71.314,87.366,0.405,24.376,6046.277,2415.734,710.1,20569.215,-2.847,-147.458,17115.621,5031.101,17.968,22.478,2238.35,-2.747,-26.358,756.591,884.272,259.93,2573.895,6.577,2.813,3.201,58.431,3398.422,3856.704,1133.67,11561.31,28.686,12.634,11.31,0.285,3.247,57.924,2295.216,2682.551,788.53,7808.243,19.953,8.533,3.635,392.781,11199.436,441.847,129.88,38100.074,-2.165,-83.728,12872.708,3783.905,3.286,41.635,223.007,70.49,16.95,0.86,1.515,239.804,57.663,758.663,1.784,0.429,0.829,13444.391,26899.117,3.114,0.507,1103.206,1174.154,345.14,3753.067,8.733,4.101,14.325,0.241,2.012,1.973,0.58,6.844,0.015,0.007,26.425,8.396,41.169,48.104,14.14,140.056,0.358,0.153
United States,2005.0,296842656.0,14673826021376.0,16.846,13.549,316.583,93.975,182.858,54.28,1.345,0.349,568.222,1.47,91.974,21381.551,6346.957,6780.932,2012.87,1.458,92.737,21746.072,6455.162,49.885,23.584,4059.77,4034.99,16.307,0.05,13.447,90662.727,1.834,0.063,14.699,9769.351,2899.96,79218.383,23515.395,71.87,87.377,-1.56,-94.347,5951.93,2563.513,760.96,20050.789,-2.717,-136.692,16488.225,4894.408,18.859,22.116,2292.77,1.475,6.302,762.893,888.552,263.76,2570.024,6.537,2.835,1.186,-1.254,3397.168,3823.676,1135.03,11444.341,28.13,12.623,24.78,0.61,-0.83,-33.448,2261.768,2634.358,781.99,7619.417,19.38,8.404,0.152,17.073,11216.509,424.905,126.13,37786.043,-5.031,-190.371,12105.854,3593.534,3.126,41.678,224.874,70.92,16.64,0.907,1.866,238.914,56.057,757.552,1.758,0.412,0.836,13593.026,26912.564,5.078,32.195,1135.401,1189.317,353.04,3824.924,8.749,4.219,7.272,0.133,2.144,1.853,0.55,7.224,0.014,0.008,25.925,10.345,51.514,59.998,17.81,173.54,0.441,0.191
United States,2006.0,299753088.0,15065164021760.0,40.143,37.725,439.362,131.7,183.017,54.86,1.356,0.493,559.825,-1.533,-97.274,20849.436,6249.683,6640.499,1990.51,2.607,168.256,22096.246,6623.418,49.186,23.407,4065.36,4046.94,16.526,-0.79,-212.602,89073.188,1.772,-1.391,-327.182,9603.104,2878.56,77357.711,23188.213,71.129,86.847,-1.447,-86.152,5865.778,2723.708,816.44,19568.699,2.51,122.832,16737.91,5017.24,20.174,21.969,2265.58,7.175,49.595,812.488,943.076,282.69,2710.525,6.985,3.043,5.63,114.581,3511.749,3897.808,1168.38,11715.473,28.871,13.153,18.42,0.453,0.669,0.813,2262.581,2626.228,787.22,7548.15,19.452,8.474,-1.282,-143.756,11072.753,238.897,71.61,36939.578,-1.452,-52.161,11814.301,3541.373,1.769,41.471,226.212,71.37,16.51,0.667,1.339,238.096,55.079,754.663,1.764,0.408,0.847,13500.912,26699.963,14.669,113.767,1249.168,1271.58,381.16,4167.322,9.418,4.679,10.086,0.201,2.346,1.701,0.51,7.826,0.013,0.009,49.289,24.907,76.421,88.706,26.59,254.947,0.657,0.286
United States,2007.0,302743392.0,15333184241664.0,26.305,34.643,549.454,166.344,183.456,55.54,1.341,0.615,562.656,1.347,84.167,20921.512,6333.85,6660.625,2016.46,-1.248,-82.629,21605.061,6540.789,48.677,23.401,4173.82,4142.57,16.636,1.374,366.748,89404.797,1.765,1.689,391.699,9870.537,2988.24,77887.453,23579.912,72.135,87.118,6.403,375.605,6241.383,2961.551,896.59,20616.082,4.019,201.648,17238.654,5218.889,21.643,23.059,2330.84,-14.884,-125.252,687.236,794.766,240.61,2270.03,5.808,2.539,1.586,-24.951,3486.798,3812.899,1154.33,11517.339,27.865,12.882,31.25,0.749,2.44,40.715,2303.296,2663.708,806.42,7608.082,19.467,8.51,-0.615,-68.073,11004.68,248.362,75.19,36349.859,0.155,5.504,11715.786,3546.877,1.815,40.658,228.429,72.24,16.7,1.077,2.217,238.618,55.162,754.53,1.744,0.403,0.844,13683.437,27066.711,0.22,-65.666,1183.502,1149.191,347.91,3909.257,8.398,4.373,32.868,0.752,3.097,2.015,0.61,10.231,0.015,0.011,29.564,21.974,98.395,113.793,34.45,325.012,0.832,0.364
United States,2008.0,305694912.0,15288553701376.0,36.596,60.875,743.287,227.219,180.016,55.03,1.34,0.86,555.945,-1.591,-100.795,20389.789,6233.055,6496.02,1985.8,1.527,99.851,21723.098,6640.64,48.345,23.604,4140.35,4107.53,16.968,-2.436,-659.461,86384.328,1.727,-3.319,-782.516,9565.779,2924.21,74575.648,22797.396,71.191,86.33,0.762,47.529,6288.912,2888.435,882.98,20572.512,4.633,241.786,17863.15,5460.674,21.497,23.815,2283.56,3.296,18.24,705.476,813.033,248.54,2307.778,6.051,2.672,6.579,123.055,3609.854,3870.918,1183.32,11808.681,28.809,13.67,32.82,0.793,-0.027,-14.92,2288.376,2637.303,806.21,7485.817,19.628,8.666,-6.627,-729.25,10275.43,181.325,55.43,33613.348,-0.903,-32.033,11497.881,3514.844,1.349,38.911,227.048,72.35,17.32,-0.431,-1.381,236.674,56.658,742.728,1.761,0.422,0.86,13436.697,26407.25,17.38,137.975,1321.477,1233.615,377.11,4322.863,9.181,5.004,49.082,1.492,4.589,2.813,0.86,15.012,0.021,0.017,60.706,58.75,157.145,181.096,55.36,514.058,1.348,0.595
United States,2009.0,308512032.0,14864003104768.0,13.607,30.918,836.716,258.137,176.622,54.49,1.383,1.028,531.222,-12.044,-750.678,17770.381,5482.376,5691.512,1755.9,-9.34,-620.218,19514.385,6020.422,44.568,21.833,3973.87,3939.82,17.224,-4.91,-1296.725,81392.367,1.689,-6.126,-1396.498,8834.048,2725.41,69368.117,21400.898,69.176,85.227,-1.791,-112.631,6176.281,2985.232,920.98,20019.578,2.109,115.151,18073.283,5575.825,23.376,24.596,2092.92,8.157,52.838,758.314,871.344,268.82,2457.971,6.823,3.02,4.281,99.775,3709.628,3936.346,1214.41,12024.258,30.824,14.773,34.05,0.857,-0.912,-34.87,2253.506,2589.364,798.85,7304.434,20.276,8.974,-5.189,-533.189,9742.24,157.303,48.53,31578.152,6.738,236.836,12160.563,3751.68,1.232,38.797,225.447,71.96,17.47,-0.532,-1.601,233.249,56.627,730.756,1.826,0.443,0.898,12770.394,25110.525,11.513,134.645,1456.122,1346.982,415.56,4719.823,10.548,5.799,27.121,1.209,5.798,2.885,0.89,18.792,0.023,0.023,33.457,51.282,208.427,239.504,73.89,675.588,1.875,0.83
United States,2010.0,311182848.0,15239587299328.0,14.967,38.636,953.695,296.773,180.248,56.09,1.363,1.143,536.658,5.803,318.165,18640.299,5800.542,5936.349,1847.29,1.917,115.406,19717.758,6135.828,44.903,22.35,4139.92,4113.94,17.356,3.357,843.021,83402.883,1.703,3.619,774.488,9263.011,2882.49,71261.594,22175.387,70.066,85.443,4.949,305.654,6481.935,3174.018,987.7,20829.986,3.152,175.749,18482.941,5751.574,24.009,24.975,2207.78,-5.251,-44.228,714.086,818.49,254.7,2294.748,6.191,2.751,3.731,68.533,3778.161,3957.32,1231.45,12141.289,29.934,14.557,25.98,0.628,1.016,8.922,2262.428,2593.234,806.97,7270.414,19.616,8.717,1.547,150.669,9892.909,152.643,47.5,31791.307,3.273,122.798,12450.809,3874.478,1.155,38.118,231.142,73.92,17.83,2.6,5.695,237.545,57.298,742.784,1.797,0.433,0.891,13220.33,25953.547,7.092,59.61,1515.733,1364.086,424.48,4870.875,10.318,5.84,45.139,2.565,8.363,3.888,1.21,26.875,0.029,0.032,28.106,56.941,265.368,304.162,94.65,852.773,2.301,1.022
United States,2011.0,313876608.0,15477885632512.0,8.285,24.587,1023.843,321.36,180.549,56.67,1.386,1.249,517.563,-5.646,-327.47,17437.016,5473.071,5522.648,1733.43,0.831,51.001,19711.023,6186.829,42.394,21.272,4126.12,4088.87,17.493,-0.865,-224.459,81971.984,1.662,-1.906,-422.627,8885.434,2788.93,69303.539,21752.76,68.208,84.545,1.545,100.173,6582.108,3229.581,1013.69,20970.367,7.337,422.011,19668.828,6173.585,24.791,25.582,2116.25,22.863,157.912,871.998,996.984,312.93,2778.155,7.653,3.389,5.959,198.168,3976.329,4141.564,1299.94,12668.445,31.792,15.455,37.25,0.903,-2.077,-60.508,2201.92,2517.55,790.2,7015.241,19.326,8.558,-1.974,-195.329,9697.58,133.205,41.81,30896.154,3.985,154.409,12835.894,4028.887,1.023,37.691,233.103,74.81,18.14,0.95,1.961,238.342,57.793,742.658,1.83,0.444,0.906,13026.999,25729.088,15.339,258.676,1774.409,1624.014,509.74,5653.205,12.467,6.897,57.28,4.71,13.073,5.798,1.82,41.65,0.045,0.051,26.966,69.506,334.874,382.889,120.18,1066.898,2.939,1.302
United States,2012.0,316651328.0,15830887694336.0,0.193,0.619,1016.827,321.98,181.967,57.62,1.426,1.285,500.917,-11.596,-634.667,15279.911,4838.404,4781.411,1514.04,-6.951,-430.02,18180.277,5756.809,37.47,19.317,4087.93,4040.67,17.741,-2.65,-681.721,79100.781,1.582,-2.579,-561.037,8776.277,2779.02,66924.469,21191.723,68.776,84.607,4.544,299.12,6881.228,3871.419,1225.89,21731.246,5.146,317.663,20499.672,6491.248,30.339,27.473,2024.04,-13.308,-120.625,751.373,856.747,271.29,2372.871,6.714,3.0,-2.214,-120.685,3855.644,3984.351,1261.65,12176.307,31.224,15.393,47.26,1.156,-2.641,-71.156,2130.764,2429.581,769.33,6729.055,19.04,8.507,-2.325,-225.49,9472.09,123.448,39.09,29913.312,14.103,568.193,14517.797,4597.08,0.967,37.817,236.724,75.88,18.26,1.664,3.621,239.633,57.666,747.586,1.878,0.452,0.945,12760.629,25047.367,-1.791,-49.529,1724.88,1554.77,492.32,5447.252,12.184,6.886,90.698,11.706,24.779,13.674,4.33,78.253,0.107,0.099,17.179,55.15,390.024,444.716,140.82,1231.715,3.485,1.557
United States,2013.0,319375168.0,16122472562688.0,10.388,33.447,1112.88,355.426,190.56,60.86,1.501,1.381,501.545,3.8,183.867,15725.304,5022.271,4950.635,1581.11,-3.267,-188.096,17436.275,5568.713,38.986,19.52,4113.49,4055.61,17.342,2.72,681.26,80559.258,1.596,2.497,529.209,8598.696,2746.21,68010.711,21720.932,67.714,84.423,2.747,189.0,7070.228,3522.002,1124.84,22137.689,1.012,65.679,20530.486,6556.927,27.735,27.48,2034.07,-2.73,-24.913,726.46,826.238,263.88,2274.628,6.507,2.824,5.178,152.053,4007.697,4099.88,1309.4,12548.557,32.286,15.577,57.88,1.407,2.559,41.357,2172.121,2470.511,789.02,6801.158,19.455,8.442,1.651,156.342,9628.432,126.059,40.26,30147.715,13.484,619.867,16334.854,5216.947,0.993,37.423,247.921,79.62,18.76,4.711,11.197,249.299,58.74,776.27,1.963,0.463,0.964,12698.577,25728.627,7.751,110.697,1835.576,1629.369,520.38,5747.398,12.831,7.134,77.489,18.936,43.715,28.305,9.04,136.876,0.223,0.17,19.186,72.03,462.054,525.526,167.84,1446.744,4.138,1.796
United States,2014.0,322033952.0,16491318607872.0,1.432,5.089,1119.494,360.515,198.706,63.99,1.562,1.387,497.758,-0.227,-11.416,15560.023,5010.856,4911.625,1581.71,1.422,79.182,17538.199,5647.896,38.616,19.276,4149.22,4096.01,17.333,1.039,267.285,80724.133,1.576,0.946,205.49,8545.714,2752.01,68087.297,21926.422,67.188,84.346,2.155,152.376,7222.604,3498.42,1126.61,22428.084,7.478,490.337,21883.607,7047.265,27.505,27.784,2038.82,-4.051,-33.606,692.853,786.221,253.19,2151.492,6.181,2.665,1.943,61.794,4069.492,4173.473,1344.0,12636.841,32.812,15.654,53.21,1.282,1.033,9.294,2181.415,2475.422,797.17,6773.866,19.462,8.391,0.67,64.528,9692.96,135.669,43.69,30099.186,16.947,884.105,18945.369,6101.052,1.067,37.286,258.466,83.07,19.08,4.221,10.545,257.954,59.248,802.605,2.028,0.466,0.994,12719.186,25995.912,2.795,52.501,1888.077,1698.051,546.83,5862.975,13.35,7.263,82.149,35.435,79.149,89.804,28.92,245.78,0.706,0.304,8.231,35.039,497.093,564.071,181.65,1543.604,4.435,1.912
